# sid	tripitaka	name	lqsutra	total_reels	remark
QS008700	QS	佛說摩訶迦葉度貧母經	LQ004730	1	
QS008710	QS	佛說十二品生死經	LQ005690	1	
QS008720	QS	佛說輪轉五道罪福報應經	LQ005650	1	
QS008730	QS	佛說五無反復經	LQ005681	1	
QS008740	QS	佛說五無反復經	LQ005682	1	
QS008750	QS	佛說佛大僧大經	LQ004970	1	
QS008760	QS	佛說耶祇經	LQ004980	1	
QS008770	QS	佛說末羅王經	LQ004840	1	
QS008780	QS	佛說摩達國王經	LQ004860	1	
QS008790	QS	佛說旃陀越國王經	LQ004850	1	
QS008800	QS	佛說五恐怖世經	LQ015420	1	
QS008810	QS	佛說弟子死復生經	LQ005900	1	
QS008820	QS	佛說懈怠耕者經	LQ005910	1	
QS008830	QS	佛說辯意長者子所問經	LQ006830	1	
QS008840	QS	無垢優婆夷問經	LQ005100	1	
QS008850	QS	佛說賢者五福德經	LQ005780	1	
QS008860	QS	天請問經	LQ005150	1	
QS008870	QS	佛說護淨經	LQ005660	1	
QS008880	QS	佛說木槵經	LQ005930	1	
QS008890	QS	佛說無上處經	LQ001470	1	
QS008900	QS	佛說因緣僧護經	LQ005670	1	
QS008910	QS	盧至長者因緣經	LQ004960	1	
QS008920	QS	佛說五王經	LQ004890	1	
QS008930	QS	佛說出家功德經	LQ005390	1	
QS008940	QS	佛說栴檀樹經	LQ005880	1	
QS008950	QS	佛說頞多和多耆經	LQ005610	1	
QS008960	QS	佛說普達王經	LQ004880	1	
QS008970	QS	佛滅度後棺歛葬送經	LQ004270	1	
QS008980	QS	佛說鬼子母經	LQ013030	1	
QS008990	QS	佛說梵摩難國王經	LQ004870	1	
QS009000	QS	佛說孫多耶致經	LQ000540	1	
QS009010	QS	佛說父母恩難報經	LQ005360	1	
QS009020	QS	佛說新歲經	LQ000630	1	
QS009030	QS	佛說羣牛譬經	LQ001460	1	
QS009040	QS	佛說九橫經	LQ001070	1	
QS009050	QS	佛說禪行三十七品經	LQ005220	1	
QS009060	QS	比丘避女惡名欲自殺經	LQ004780	1	
QS009070	QS	佛說身觀經		1	行903:存疑C,龙泉编号为空
QS009080	QS	佛說無常經	LQ001290	1	
QS009090	QS	佛說八無暇有暇經	LQ000660	1	
QS009100	QS	長爪梵志請問經	LQ005140	1	
QS009110	QS	佛說譬喻經	LQ002100	1	
QS009120	QS	佛說比丘聽施經	LQ001130	1	
QS009130	QS	佛說略教誡經	LQ005870	1	
QS009140	QS	佛說療痔病經	LQ013730	1	
QS009150	QS	摩訶僧祇律	LQ014860	40	
QS009160	QS	十誦律	LQ014961	58	
QS009170	QS	十誦律毗尼序	LQ014962	3	
QS009180	QS	根本說一切有部毗柰耶	LQ015030	50	
QS009190	QS	根本說一切有部苾芻尼毗柰耶	LQ015040	20	
QS009200	QS	根本說一切有部毗柰耶雜事	LQ015120	40	
QS009210	QS	根本說一切有部尼陀那	LQ015131	5	
QS009220	QS	根本說一切有部目得迦	LQ015132	5	
QS009230	QS	彌沙塞部和醯五分律	LQ014820	30	
QS009240	QS	四分律藏	LQ014890	60	
QS009250	QS	波羅提木叉僧祇戒本	LQ014870	1	
QS009260	QS	比丘尼僧祇律波羅提木叉戒經	LQ014882	1	
QS009270	QS	十誦律比丘戒本	LQ014972	1	
QS009280	QS	十誦律比丘尼戒本	LQ014982	1	
QS009290	QS	根本說一切有部戒經	LQ015150	1	
QS009300	QS	根本說一切有部苾芻尼戒經	LQ015160	1	
QS009310	QS	五分戒本	LQ014832	1	
QS009320	QS	五分比丘尼戒本	LQ014840	1	
QS009330	QS	四分比丘戒本	LQ014900	1	
QS009340	QS	四分戒本	LQ023550	1	
QS009350	QS	解脫戒本經	LQ015210	1	
QS009360	QS	四分比丘尼戒本	LQ014922	1	
QS009370	QS	沙彌十戒法並威儀	LQ015320	1	
QS009380	QS	沙彌威儀	LQ015330	1	
QS009390	QS	沙彌尼戒文	LQ015360	1	
QS009400	QS	沙彌尼戒經	LQ015350	1	
QS009410	QS	舍利弗問經	LQ015260	1	
QS009420	QS	根本說一切有部百一羯磨	LQ015140	10	
QS009430	QS	大沙門百一羯磨法	LQ014990	1	
QS009440	QS	十誦羯磨比丘要用	LQ015000	1	
QS009450	QS	彌沙塞羯磨本	LQ014850	1	
QS009460	QS	優波離問佛經	LQ015270	1	
QS009470	QS	曇無德律部雜羯磨	LQ014930	1	
QS009480	QS	羯磨	LQ014940	1	
QS009490	QS	四分比丘尼羯磨法	LQ014950	1	
QS009500	QS	曇無德部四分律刪補隨機羯磨	LQ023682	2	
QS009510	QS	四分僧羯磨	LQ023760	3	
QS009520	QS	尼羯磨	LQ023770	3	
QS009530	QS	佛說大愛道比丘尼經	LQ015390	2	
QS009540	QS	佛說迦葉禁戒經	LQ015300	1	
QS009550	QS	佛說犯戒罪輕重經	LQ015291	1	
QS009560	QS	佛說戒消災經	LQ015380	1	
QS009570	QS	佛說優婆塞五戒相經	LQ015370	1	
QS009580	QS	根本說一切有部毗柰耶頌	LQ015200	3	
QS009590	QS	根本說一切有部毗柰耶雜事攝頌	LQ015180	1	
QS009600	QS	根本說一切有部毗柰耶尼陀那目得迦攝頌	LQ015170	1	
QS009610	QS	佛說目連問戒律中五百輕重事經	LQ015442	1	
QS009620	QS	根本薩婆多部律攝	LQ015190	14	
QS009630	QS	薩婆多部毗尼摩得勒伽	LQ015020	10	
QS009640	QS	戒因緣經		10	行960:存疑C,龙泉编号为空
QS009650	QS	善見毗婆沙律	LQ015230	18	
QS009660	QS	佛阿毗曇經	LQ015430	2	
QS009670	QS	毗尼母經	LQ015240	8	
QS009680	QS	大比丘三千威儀	LQ015310	2	
QS009690	QS	薩婆多毗尼毗婆沙	LQ015010	8	
QS009700	QS	續薩婆多毗尼毗婆沙	LQ015010	1	
QS009710	QS	律二十二明瞭論	LQ015220	1	
QS009720	QS	阿毗曇八犍度論	LQ016130	30	
QS009730	QS	阿毗達磨發智論	LQ016120	20	
QS009740	QS	阿毗達磨法蘊足論	LQ016060	12	
QS009750	QS	阿毗達磨集異門足論	LQ016050	20	
QS009760	QS	阿毗達磨識身足論	LQ016080	16	
QS009770	QS	阿毗達磨界身足論	LQ016090	3	
QS009780	QS	阿毗達磨品類足論	LQ016100	18	
QS009790	QS	眾事分阿毗曇論	LQ016110	12	
QS009800	QS	阿毗曇毗婆沙論	LQ016150	82	
QS009810	QS	毗婆沙序		1	行977:存疑C,龙泉编号为空
QS009820	QS	阿毗達磨大毗婆沙論	LQ016140	200	
QS009830	QS	阿毗達磨俱舍釋論	LQ016280	22	
QS009840	QS	阿毗達磨俱舍論本頌	LQ016290	1	
QS009850	QS	阿毗達磨俱舍論	LQ016270	30	
QS009860	QS	阿毗達磨順正理論	LQ016310	80	
QS009870	QS	阿毗達磨藏顯宗論	LQ016320	40	
QS009880	QS	阿毗曇心論	LQ016190	4	
QS009890	QS	法勝阿毗曇心論	LQ016190	6	
QS009900	QS	雜阿毗曇心論	LQ016210	11	
QS009910	QS	阿毗曇甘露味論	LQ016220	2	
QS009920	QS	隨相論	LQ017000	2	
QS009930	QS	尊婆須蜜菩薩所集論	LQ016180	10	
QS009940	QS	三法度論	LQ015720	3	
QS009950	QS	入阿毗達磨論	LQ016230	2	
QS009960	QS	成實論	LQ017050	20	
QS009970	QS	佛說立世阿毗曇論	LQ017030	10	
QS009980	QS	解脫道論	LQ017070	12	
QS009990	QS	舍利弗阿毗曇論	LQ016170	22	
QS010000	QS	五事毗婆沙論	LQ016240	2	
QS010010	QS	鞞婆沙論	LQ016160	14	
QS010020	QS	三彌底部論	LQ017080	3	
QS010030	QS	分別功德論	LQ015740	3	
QS010040	QS	四諦論	LQ017060	4	
QS010050	QS	辟支佛因緣論	LQ017090	1	
QS010060	QS	十八部論	LQ036050	1	
QS010070	QS	部執異論	LQ036060	1	
QS010080	QS	異部宗輪論	LQ036040	1	
QS010090	QS	佛所行讚經	LQ001860	5	
QS010100	QS	佛本行經	LQ001870	7	
QS010110	QS	撰集百緣經	LQ001940	10	
QS010120	QS	出曜經	LQ002060	20	
QS010130	QS	賢愚因緣經	LQ001960	13	
QS010140	QS	道地經	LQ005340	1	
QS010150	QS	修行道地經	LQ005330	8	
QS010160	QS	僧伽羅剎所集佛行經	LQ001880	5	
QS010170	QS	大乘修行菩薩行門諸經要集	LQ008620	3	
QS010180	QS	菩薩本緣經	LQ002130	4	
QS010190	QS	百喻經	LQ002030	2	
QS010200	QS	付法藏因緣經	LQ036520	6	
QS010210	QS	坐禪三昧法門經	LQ005250	2	
QS010220	QS	佛說佛醫經	LQ005830	1	
QS010230	QS	惟日雜難經	LQ005730	1	
QS010240	QS	佛說迦葉赴佛般涅槃經	LQ004280	1	
QS010250	QS	菩薩呵色欲法	LQ005290	1	
QS010260	QS	四品學法	LQ008130	1	
QS010270	QS	佛入涅槃密跡金剛力士哀戀經	LQ004290	1	
QS010280	QS	佛使比丘迦旃延說法沒盡偈	LQ036010	1	
QS010290	QS	佛說佛治身經	LQ005850	1	
QS010300	QS	佛說佛治意經	LQ001770	1	
QS010310	QS	雜寶藏經	LQ001970	8	
QS010320	QS	那先比丘經	LQ017401	3	
QS010330	QS	五門禪經要用法	LQ005240	1	
QS010340	QS	達摩多羅禪經	LQ005300	2	
QS010350	QS	禪法要解經	LQ005260	2	
QS010360	QS	禪要呵欲經		1	行1032:存疑C,龙泉编号为空
QS010370	QS	內身觀章句經	LQ005310	1	
QS010380	QS	法觀經	LQ005320	1	
QS010390	QS	思惟要略法	LQ005280	1	
QS010400	QS	十二遊經	LQ001890	1	
QS010410	QS	舊雜譬喻經	LQ002000	2	
QS010420	QS	雜譬喻經	LQ001980	1	
QS010430	QS	雜譬喻經	LQ001990	2	
QS010440	QS	眾經撰雜譬喻	LQ002020	2	
QS010450	QS	阿育王譬喻經	LQ036300	1	
QS010460	QS	阿育王經	LQ036290	10	
QS010470	QS	阿育王傳	LQ036280	5	
QS010480	QS	阿育王息壞目因緣經	LQ036310	1	
QS010490	QS	四阿含暮抄解	LQ015730	2	
QS010500	QS	佛說法句經	LQ048220	2	
QS010510	QS	法句譬喻經	LQ002050	4	
QS010520	QS	迦葉結經	LQ035990	1	
QS010530	QS	撰集三藏及雜藏傳	LQ035980	1	
QS010540	QS	三慧經	LQ008100	1	
QS010550	QS	阿毗曇五法行經	LQ016260	1	
QS010560	QS	一百五十讚佛頌	LQ017500	1	
QS010570	QS	讚觀世音菩薩頌	LQ010740	1	
QS010580	QS	文殊師利發願經	LQ003290	1	
QS010590	QS	六菩薩名亦當誦持經	LQ006180	1	
QS010600	QS	小道地經	LQ005350	1	
QS010610	QS	阿含口解十二因緣經	LQ015750	1	
QS010620	QS	佛說無明羅剎經	LQ005410	1	
QS010630	QS	馬鳴菩薩傳	LQ036320	1	
QS010640	QS	龍樹菩薩傳	LQ036331	1	
QS010650	QS	提婆菩薩傳	LQ036340	1	
QS010660	QS	婆藪槃豆傳	LQ036350	1	
QS010670	QS	龍樹菩薩為禪陀迦王說法要偈	LQ017420	1	
QS010680	QS	勸發諸王要偈	LQ017430	1	
QS010690	QS	龍樹菩薩勸誡王頌	LQ017440	1	
QS010700	QS	賓頭盧突羅闍為優陀延王說法經	LQ017600	1	
QS010710	QS	請賓頭盧經	LQ017590	1	
QS010720	QS	分別業報略經	LQ005430	1	
QS010730	QS	迦丁比丘說當來變經	LQ036000	1	
QS010740	QS	大阿羅漢難提蜜多羅所說法住記	LQ036020	1	
QS010750	QS	金七十論	LQ039010	3	
QS010760	QS	勝宗十句義論	LQ039020	1	
QS010770	QS	釋迦譜	LQ036230	10	
QS010780	QS	釋迦氏譜	LQ036240	1	
QS010790	QS	釋迦方誌	LQ037780	2	
QS010800	QS	經律異相	LQ038870	50	
QS010810	QS	陀羅尼雜經	LQ013840	10	
QS010820	QS	諸經要集	LQ038900	20	
QS010830	QS	出三藏記集	LQ039580	15	
QS010840	QS	眾經目錄	LQ039590	7	
QS010850	QS	歷代三寶紀	LQ036070	15	
QS010860	QS	眾經目錄	LQ039600	5	
QS010870	QS	大唐內典錄	LQ039620	10	
QS010880	QS	續大唐內典錄		1	行1084:存疑C,龙泉编号为空
QS010890	QS	古今譯經圖記	LQ039630	4	
QS010900	QS	續古今譯經圖記	LQ039640	1	
QS010910	QS	大週刊定眾經目錄	LQ039650	14	
QS010920	QS	大週刊定偽經目錄		1	行1088:存疑C,龙泉编号为空
QS010930	QS	開元釋教錄	LQ039660	20	
QS010940	QS	一切經音義	LQ039432	25	
QS010950	QS	新譯大方廣佛華嚴經音義	LQ039441	2	
QS010960	QS	大唐西域記	LQ037770	12	
QS010970	QS	續集古今佛道論衡	LQ038020	1	
QS010980	QS	集古今佛道論衡實錄	LQ038010	4	
QS010990	QS	集神州塔寺三寶感通錄	LQ038030	3	
QS011000	QS	集沙門不應拜俗等事	LQ038180	6	
QS011010	QS	大唐大慈恩寺三藏法師傳	LQ036390	10	
QS011020	QS	大唐西域求法高僧傳	LQ036610	2	
QS011030	QS	法顯傳	LQ037750	1	
QS011040	QS	高僧傳	LQ036530	14	
QS011050	QS	續高僧傳	LQ036540	31	
QS011060	QS	辯正論	LQ038200	8	
QS011070	QS	破邪論	LQ038190	2	
QS011080	QS	甄正論	LQ038220	3	
QS011090	QS	十門辨惑論	LQ038210	2	
QS011100	QS	弘明集	LQ037990	14	
QS011110	QS	廣弘明集	LQ038000	30	
QS011120	QS	集諸經禮懺悔文	LQ038420	2	
QS011130	QS	南海寄歸內法傳	LQ038920	4	
QS011140	QS	比丘尼傳	LQ036710	4	
QS011150	QS	說罪要行法	LQ026930	1	
QS011160	QS	受用三水要行法	LQ026920	1	
QS011170	QS	護命放生儀軌法	LQ026910	1	
QS011180	QS	開元釋教錄略出	LQ039670	4	
QS011190	QS	紹興重雕大藏音	LQ039480	3	
QS011200	QS	法苑珠林	LQ038880	100	
QS011210	QS	佛說大乘莊嚴寶王經	LQ010720	4	
QS011220	QS	佛說大乘聖無量壽決定光明王如來陀羅尼經	LQ009540	1	
QS011230	QS	佛說大乘聖吉祥持世陀羅尼經	LQ012020	1	
QS011240	QS	佛說無能勝幡王如來莊嚴陀羅尼經	LQ009600	1	
QS011250	QS	最勝佛頂陀羅尼經	LQ009901	1	
QS011260	QS	聖佛母小字般若波羅蜜多經	LQ002880	1	
QS011270	QS	七佛讚唄伽他	LQ017520	1	
QS011280	QS	大方廣總持寶光明經	LQ003310	5	
QS011290	QS	佛說出生一切如來法眼徧照大力明王經	LQ012840	2	
QS011300	QS	佛說守護大千國土經	LQ010210	3	
QS011310	QS	佛說樓閣正法甘露鼓經	LQ007870	1	
QS011320	QS	佛說大乘善見變化文殊師利問法經	LQ006410	1	
QS011330	QS	分別善惡報應經	LQ000840	2	
QS011340	QS	佛頂放無垢光明入普門觀察一切如來心陀羅尼經	LQ010460	2	
QS011350	QS	佛說大乘日子王所問經	LQ003650	1	
QS011360	QS	佛說金耀童子經	LQ006840	1	
QS011370	QS	佛說較量壽命經	LQ005720	1	
QS011380	QS	嗟韈曩法天子受三歸依獲免惡道經	LQ005160	1	
QS011390	QS	讚法界偈	LQ017450	1	
QS011400	QS	聖虛空藏菩薩陀羅尼經	LQ011840	1	
QS011410	QS	佛說大護明大陀羅尼經	LQ010700	1	
QS011420	QS	大寒林聖難拏陀羅尼經	LQ014380	1	
QS011430	QS	佛說諸行有為經	LQ005710	1	
QS011440	QS	息除中夭陀羅尼經	LQ011690	1	
QS011450	QS	一切如來正法秘密篋印心陀羅尼經	LQ010430	1	
QS011460	QS	消除一切閃電障難隨求如意陀羅尼經	LQ014480	1	
QS011470	QS	佛說聖最上燈明如來陀羅尼經	LQ014000	1	
QS011480	QS	妙法聖念處經	LQ008040	8	
QS011490	QS	勝軍化世百喻伽他經	LQ017620	1	
QS011500	QS	六道伽陀經	LQ005450	1	
QS011510	QS	法集要頌經	LQ002070	4	
QS011520	QS	菩提行經	LQ017320	4	
QS011530	QS	讚揚聖德多羅菩薩一百八名經	LQ011390	1	
QS011540	QS	聖觀自在菩薩一百八名經	LQ010760	1	
QS011550	QS	佛說大迦葉問大寶積正法經	LQ003820	5	
QS011560	QS	佛說沙彌十戒儀則經	LQ015340	1	
QS011570	QS	聖持世陀羅尼經	LQ012030	1	
QS011580	QS	佛說法集名數經	LQ005760	1	
QS011590	QS	聖多羅菩薩一百八名陀羅尼經	LQ011380	1	
QS011600	QS	佛說目連所問經	LQ015280	1	
QS011610	QS	外道問聖大乘法無我義經	LQ008610	1	
QS011620	QS	十二緣生祥瑞經	LQ005400	2	
QS011630	QS	毗俱胝菩薩一百八名經	LQ011470	1	
QS011640	QS	大方廣菩薩藏文殊師利根本儀軌經	LQ012190	20	
QS011650	QS	無能勝大明陀羅尼經	LQ012750	1	
QS011660	QS	無能勝大明心陀羅尼經	LQ012760	1	
QS011670	QS	佛說苾芻五法經	LQ015400	1	
QS011680	QS	佛說苾芻迦屍迦十法經	LQ015410	1	
QS011690	QS	諸佛心印陀羅尼經	LQ009350	1	
QS011700	QS	金剛針論	LQ017010	1	
QS011710	QS	妙臂菩薩所問經	LQ009130	4	
QS011720	QS	大乘寶月童子問法經	LQ006040	1	
QS011730	QS	佛說蓮華眼陀羅尼經	LQ014570	1	
QS011740	QS	佛說觀想佛母般若波羅蜜多菩薩經	LQ002890	1	
QS011750	QS	佛說如意摩尼陀羅尼經	LQ014490	1	
QS011760	QS	佛為娑伽羅龍王所說大乘經	LQ007200	1	
QS011770	QS	佛說大自在天子因地經	LQ007160	1	
QS011780	QS	佛說寶生陀羅尼經	LQ014580	1	
QS011790	QS	佛說十號經	LQ008180	1	
QS011800	QS	廣大蓮華莊嚴曼拏羅滅一切罪陀羅尼經	LQ011490	1	
QS011810	QS	佛說普賢菩薩陀羅尼經	LQ011600	1	
QS011820	QS	大金剛妙高山樓閣陀羅尼	LQ014610	1	
QS011830	QS	一切如來大秘密王未曾有最上微妙大曼拏羅經	LQ009070	5	
QS011840	QS	佛說大摩裡支菩薩經	LQ012980	7	
QS011850	QS	佛說聖寶藏神儀軌經	LQ013250	2	
QS011860	QS	佛說寶藏神大明曼拏羅儀軌經	LQ013240	2	
QS011870	QS	佛說尊勝大明王經	LQ014590	1	
QS011880	QS	佛說智光滅一切業障陀羅尼經	LQ014430	1	
QS011890	QS	佛說如意寶總持王經	LQ014500	1	
QS011900	QS	佛說持明藏八大總持王經	LQ014170	1	
QS011910	QS	聖無能勝金剛火陀羅尼經	LQ012770	1	
QS011920	QS	佛說聖大總持王經	LQ014180	1	
QS011930	QS	佛說最上意陀羅尼經	LQ014540	1	
QS011940	QS	佛說聖莊嚴陀羅尼經	LQ014230	2	
QS011950	QS	佛說聖六字大明王陀羅尼經	LQ010690	1	
QS011960	QS	千轉大明陀羅尼經	LQ010580	1	
QS011970	QS	佛說花積樓閣陀羅尼經	LQ014020	1	
QS011980	QS	佛說勝旛瓔珞陀羅尼經	LQ014560	1	
QS011990	QS	賢聖集伽陀一百頌	LQ017560	1	
QS012000	QS	佛說普賢曼拏羅經	LQ011590	1	
QS012010	QS	佛說眾許摩訶帝經	LQ001850	13	
QS012020	QS	佛說長者施報經	LQ000760	1	
QS012030	QS	毗婆屍佛經	LQ000040	2	
QS012040	QS	佛說毗沙門天王經	LQ012860	1	
QS012050	QS	佛說大三摩惹經	LQ000210	1	
QS012060	QS	佛說月光菩薩經	LQ002260	1	
QS012070	QS	佛說聖觀自在菩薩梵讚	LQ010770	1	
QS012080	QS	佛一百八名讚	LQ017490	1	
QS012090	QS	佛說佈施經	LQ007960	1	
QS012100	QS	佛說聖曜母陀羅尼經	LQ013440	1	
QS012110	QS	佛說文殊師利一百八名梵讚	LQ012370	1	
QS012120	QS	佛說解憂經	LQ001340	1	
QS012130	QS	犍稚梵讚	LQ017530	1	
QS012140	QS	佛說七佛經	LQ000030	1	
QS012150	QS	佛說大乘無量壽莊嚴經	LQ003930	3	
QS012160	QS	佛說徧照般若波羅蜜經	LQ002680	1	
QS012170	QS	聖多羅菩薩梵讚	LQ011400	1	
QS012180	QS	大乘舍黎娑擔摩經	LQ007970	1	
QS012190	QS	帝釋般若波羅蜜多心經	LQ002760	1	
QS012200	QS	佛說諸佛經	LQ006090	1	
QS012210	QS	佛說四無所畏經	LQ001490	1	
QS012220	QS	佛說一切如來頂輪王一百八名讚	LQ009760	1	
QS012230	QS	增慧陀羅尼經	LQ014190	1	
QS012240	QS	聖六字增壽大明陀羅尼經	LQ010710	1	
QS012250	QS	佛說大乘戒經	LQ015640	1	
QS012260	QS	佛說聖最勝陀羅尼經	LQ014550	1	
QS012270	QS	佛說五十頌聖般若波羅蜜經	LQ002740	1	
QS012280	QS	佛說金剛手菩薩降伏一切部多大教王經	LQ011620	3	
QS012290	QS	最上大乘金剛大教寶王經	LQ011610	2	
QS012300	QS	佛說薩鉢多酥哩踰捺野經	LQ000320	1	
QS012310	QS	佛說一切如來烏瑟膩沙最勝總持經	LQ010000	1	
QS012320	QS	菩提心觀釋	LQ017330	1	
QS012330	QS	佛說佛母寶德藏般若波羅蜜經	LQ002550	3	
QS012340	QS	佛說金剛香菩薩大明成就儀軌經	LQ012090	3	
QS012350	QS	金剛薩埵說頻那夜迦天成就儀軌經	LQ013130	4	
QS012360	QS	佛說幻化網大瑜伽教十忿怒明王大明觀想儀軌經	LQ009090	1	
QS012370	QS	佛說妙吉祥最勝根本大教經	LQ012550	3	
QS012380	QS	佛說大金剛香陀羅尼經	LQ014470	1	
QS012390	QS	佛說護國尊者所問大乘經	LQ003530	4	
QS012400	QS	佛說持明藏瑜伽大教尊那菩薩大明成就儀軌經	LQ012080	4	
QS012410	QS	佛說大乘觀想曼拏羅淨諸惡趣經	LQ009560	2	
QS012420	QS	佛說妙吉祥瑜伽大教金剛陪囉嚩輪觀想成就儀軌經	LQ012830	1	
QS012430	QS	佛說一切佛攝相應大教王經聖觀自在菩薩念誦儀軌經	LQ010730	1	
QS012440	QS	佛說大乘八大曼拏羅經	LQ012061	1	
QS012450	QS	聖金剛手菩薩一百八名梵讚	LQ011640	1	
QS012460	QS	佛說較量一切佛剎功德經	LQ003210	1	
QS012470	QS	迦葉仙人說醫女人經	LQ017610	1	
QS012480	QS	囉嚩拏說救療小兒疾病經	LQ013780	1	
QS012490	QS	佛說瑜伽大教王經	LQ009080	5	
QS012500	QS	佛說大愛陀羅尼經	LQ014260	1	
QS012510	QS	佛說阿羅漢具德經	LQ001450	1	
QS012520	QS	佛說俱枳羅陀羅尼經	LQ014310	1	
QS012530	QS	佛說消除一切災障寶髻陀羅尼經	LQ014460	1	
QS012540	QS	佛說妙色陀羅尼經	LQ014320	1	
QS012550	QS	佛說栴檀香身陀羅尼經	LQ014330	1	
QS012560	QS	佛說鉢蘭那賒嚩哩大陀羅尼經	LQ014300	1	
QS012570	QS	佛說宿命智陀羅尼經	LQ014290	1	
QS012580	QS	佛說慈氏菩薩誓願陀羅尼經	LQ011780	1	
QS012590	QS	佛說滅除五逆罪大陀羅尼經	LQ014450	1	
QS012600	QS	佛說無量功德陀羅尼經	LQ009510	1	
QS012610	QS	佛說十八臂陀羅尼經	LQ011510	1	
QS012620	QS	佛說洛叉陀羅尼經	LQ014360	1	
QS012630	QS	佛說辟除諸惡陀羅尼經	LQ014530	1	
QS012640	QS	佛說八大靈塔名號經	LQ017550	1	
QS012650	QS	八大靈塔梵讚	LQ017540	1	
QS012660	QS	三身梵讚	LQ017470	1	
QS012670	QS	佛說尊那經	LQ001600	1	
QS012680	QS	寶授菩薩菩提行經	LQ006580	1	
QS012690	QS	佛三身讚	LQ017480	1	
QS012700	QS	曼殊室利菩薩吉祥伽陀	LQ012360	1	
QS012710	QS	佛說妙吉祥菩薩陀羅尼	LQ012270	1	
QS012720	QS	佛說無量壽大智陀羅尼	LQ014350	1	
QS012730	QS	佛說宿命智陀羅尼	LQ014280	1	
QS012740	QS	佛說慈氏菩薩陀羅尼	LQ011770	1	
QS012750	QS	佛說虛空藏菩薩陀羅尼	LQ011850	1	
QS012760	QS	大正句王經	LQ000110	2	
QS012770	QS	佛說人仙經	LQ000090	1	
QS012780	QS	佛說頻婆娑羅王經	LQ000430	1	
QS012790	QS	佛說舊城喻經	LQ001170	1	
QS012800	QS	佛說信解智力經	LQ001270	1	
QS012810	QS	佛說善樂長者經	LQ013710	1	
QS012820	QS	佛說聖多羅菩薩經	LQ011370	1	
QS012830	QS	佛說大吉祥陀羅尼經	LQ014270	1	
QS012840	QS	佛說寶賢陀羅尼經	LQ013260	1	
QS012850	QS	佛說秘密八名陀羅尼經	LQ014130	1	
QS012860	QS	佛說觀自在菩薩母陀羅尼經	LQ011500	1	
QS012870	QS	佛說戒香經	LQ001360	1	
QS012880	QS	佛說延壽妙門陀羅尼經	LQ011720	1	
QS012890	QS	佛說信佛功德經	LQ000200	1	
QS012900	QS	佛說一切如來名號陀羅尼經	LQ013950	1	
QS012910	QS	佛說息除賊難陀羅尼經	LQ014510	1	
QS012920	QS	佛說法身經	LQ008080	1	
QS012930	QS	佛說最上根本大樂金剛不空三昧大教王經	LQ002700	7	
QS012940	QS	佛說最上秘密那拏天經	LQ013290	3	
QS012950	QS	佛說解夏經	LQ000640	1	
QS012960	QS	佛說帝釋所問經	LQ000170	1	
QS012970	QS	佛說決定義經	LQ005740	1	
QS012980	QS	佛說護國經	LQ000710	1	
QS012990	QS	景德傳燈錄	LQ037020	30	
QS013000	QS	佛說未曾有正法經	LQ007270	6	
QS013010	QS	佛說大生義經	LQ000160	1	
QS013020	QS	佛說分別佈施經	LQ000880	1	
QS013030	QS	佛說分別緣生經	LQ001650	1	
QS013040	QS	佛說法印經	LQ001090	1	
QS013050	QS	佛母出生三法藏般若波羅蜜多經	LQ002540	25	
QS013060	QS	佛說大方廣善巧方便經	LQ003760	4	
QS013070	QS	佛說大乘不思議神通境界經	LQ008590	3	
QS013080	QS	佛說發菩提心破諸魔經	LQ008530	2	
QS013090	QS	佛說聖佛母般若波羅蜜多經	LQ002830	1	
QS013100	QS	佛說給孤長者女得度因緣經	LQ001530	3	
QS013110	QS	佛說大集法門經	LQ000130	2	
QS013120	QS	集諸法寶最上義論	LQ017280	2	
QS013130	QS	菩提心離相論	LQ017310	1	
